step,resource,price,prev_price,inventory
301,CARROT,38,38,9965
301,TOMATO,64,64,9965
301,STRAWBERRY,218,217,9863
301,MELON,273,273,9987
301,EGG,54,54,9929
301,MILK,226,224,9943
301,WOOL,223,223,9987
301,FERTILIZER,100,100,10000
302,WHEAT,37,37,9863
302,CARROT,38,38,9965
302,TOMATO,64,64,9965
302,STRAWBERRY,218,218,9863
302,MELON,273,273,9987
302,EGG,54,54,9929
302,MILK,226,226,9943
302,WOOL,223,223,9987
302,FERTILIZER,100,100,10000
303,WHEAT,37,37,9863
303,CARROT,38,38,9965
303,TOMATO,64,64,9965
303,STRAWBERRY,218,218,9863
303,MELON,273,273,9987
303,EGG,54,54,9929
303,MILK,226,226,9943
303,WOOL,223,223,9987
303,FERTILIZER,100,100,10000
304,WHEAT,37,37,9863
304,CARROT,38,38,9965
304,TOMATO,64,64,9965
304,STRAWBERRY,218,218,9863
304,MELON,273,273,9987
304,EGG,54,54,9929
304,MILK,226,226,9943
304,WOOL,223,223,9987
304,FERTILIZER,100,100,10000
305,WHEAT,37,37,9859
305,CARROT,38,38,9964
305,TOMATO,64,64,9964
305,STRAWBERRY,220,218,9859
305,MELON,273,273,9987
305,EGG,54,54,9928
305,MILK,227,226,9941
305,WOOL,223,223,9987
305,FERTILIZER,100,100,10000
306,WHEAT,37,37,9859
306,CARROT,38,38,9964
306,TOMATO,64,64,9964
306,STRAWBERRY,220,220,9859
306,MELON,273,273,9987
306,EGG,54,54,9928
306,MILK,227,227,9941
306,WOOL,223,223,9987
306,FERTILIZER,100,100,10000
307,WHEAT,37,37,9859
307,CARROT,38,38,9964
307,TOMATO,64,64,9964
307,STRAWBERRY,220,220,9859
307,MELON,273,273,9987
307,EGG,54,54,9928
307,MILK,227,227,9941
307,WOOL,223,223,9987
307,FERTILIZER,100,100,10000
308,WHEAT,37,37,9859
308,CARROT,38,38,9964
308,TOMATO,64,64,9964
308,STRAWBERRY,220,220,9859
308,MELON,273,273,9987
308,EGG,54,54,9928
308,MILK,227,227,9941
308,WOOL,223,223,9987
308,FERTILIZER,100,100,10000
309,WHEAT,37,37,9855
309,CARROT,38,38,9963
309,TOMATO,64,64,9963
309,STRAWBERRY,221,220,9855
309,MELON,273,273,9987
309,EGG,54,54,9927
309,MILK,228,227,9939
309,WOOL,223,223,9987
309,FERTILIZER,100,100,10000
310,WHEAT,37,37,9855
310,CARROT,38,38,9963
310,TOMATO,64,64,9963
310,STRAWBERRY,221,221,9855
310,MELON,273,273,9987
310,EGG,54,54,9927
310,MILK,228,228,9939
310,WOOL,223,223,9987
310,FERTILIZER,100,100,10000
311,WHEAT,37,37,9855
311,CARROT,38,38,9963
311,TOMATO,64,64,9963
311,STRAWBERRY,221,221,9855
311,MELON,273,273,9987
311,EGG,54,54,9927
311,MILK,228,228,9939
311,WOOL,223,223,9987
311,FERTILIZER,100,100,10000
312,WHEAT,37,37,9855
312,CARROT,38,38,9963
312,TOMATO,64,64,9963
312,STRAWBERRY,221,221,9855
312,MELON,273,273,9987
312,EGG,54,54,9927
312,MILK,228,228,9939
312,WOOL,223,223,9987
312,FERTILIZER,100,100,10000
313,WHEAT,37,37,9850
313,CARROT,38,38,9961
313,TOMATO,65,64,9961
313,STRAWBERRY,223,221,9850
313,MELON,274,273,9986
313,EGG,55,54,9925
313,MILK,230,228,9936
313,WOOL,223,223,9986
313,FERTILIZER,100,100,10000
314,WHEAT,37,37,9850
314,CARROT,38,38,9961
314,TOMATO,65,65,9961
314,STRAWBERRY,223,223,9850
314,MELON,274,274,9986
314,EGG,55,55,9925
314,MILK,230,230,9936
314,WOOL,223,223,9986
314,FERTILIZER,100,100,10000
315,WHEAT,37,37,9850
315,CARROT,38,38,9961
315,TOMATO,65,65,9961
315,STRAWBERRY,223,223,9850
315,MELON,274,274,9986
315,EGG,55,55,9925
315,MILK,230,230,9936
315,WOOL,223,223,9986
315,FERTILIZER,100,100,10000
316,WHEAT,37,37,9850
316,CARROT,38,38,9961
316,TOMATO,65,65,9961
316,STRAWBERRY,223,223,9850
316,MELON,274,274,9986
316,EGG,55,55,9925
316,MILK,230,230,9936
316,WOOL,223,223,9986
316,FERTILIZER,100,100,10000
317,WHEAT,37,37,9846
317,CARROT,38,38,9960
317,TOMATO,65,65,9960
317,STRAWBERRY,224,223,9846
317,MELON,274,274,9986
317,EGG,55,55,9924
317,MILK,231,230,9934
317,WOOL,223,223,9986
317,FERTILIZER,100,100,10000
318,WHEAT,37,37,9846
318,CARROT,38,38,9960
318,TOMATO,65,65,9960
318,STRAWBERRY,224,224,9846
318,MELON,274,274,9986
318,EGG,55,55,9924
318,MILK,231,231,9934
318,WOOL,223,223,9986
318,FERTILIZER,100,100,10000
319,WHEAT,37,37,9846
319,CARROT,38,38,9960
319,TOMATO,65,65,9960
319,STRAWBERRY,224,224,9846
319,MELON,274,274,9986
319,EGG,55,55,9924
319,MILK,231,231,9934
319,WOOL,223,223,9986
319,FERTILIZER,100,100,10000
320,WHEAT,37,37,9846
320,CARROT,38,38,9960
320,TOMATO,65,65,9960
320,STRAWBERRY,224,224,9846
320,MELON,274,274,9986
320,EGG,55,55,9924
320,MILK,231,231,9934
320,WOOL,223,223,9986
320,FERTILIZER,100,100,10000
321,WHEAT,38,37,9842
321,CARROT,38,38,9959
321,TOMATO,65,65,9959
321,STRAWBERRY,226,224,9842
321,MELON,274,274,9986
321,EGG,55,55,9923
321,MILK,232,231,9932
321,WOOL,223,223,9986
321,FERTILIZER,100,100,10000
322,WHEAT,38,38,9842
322,CARROT,38,38,9959
322,TOMATO,65,65,9959
322,STRAWBERRY,226,226,9842
322,MELON,274,274,9986
322,EGG,55,55,9923
322,MILK,232,232,9932
322,WOOL,223,223,9986
322,FERTILIZER,100,100,10000
323,WHEAT,38,38,9842
323,CARROT,38,38,9959
323,TOMATO,65,65,9959
323,STRAWBERRY,226,226,9842
323,MELON,274,274,9986
323,EGG,55,55,9923
323,MILK,232,232,9932
323,WOOL,223,223,9986
323,FERTILIZER,100,100,10000
324,WHEAT,38,38,9842
324,CARROT,38,38,9959
324,TOMATO,65,65,9959
324,STRAWBERRY,226,226,9842
324,MELON,274,274,9986
324,EGG,55,55,9923
324,MILK,232,232,9932
324,WOOL,223,223,9986
324,FERTILIZER,100,100,10000
325,WHEAT,38,38,9838
325,CARROT,38,38,9958
325,TOMATO,65,65,9958
325,STRAWBERRY,227,226,9838
325,MELON,274,274,9986
325,EGG,55,55,9922
325,MILK,233,232,9930
325,WOOL,223,223,9986
325,FERTILIZER,100,100,10000
326,WHEAT,38,38,9838
326,CARROT,38,38,9958
326,TOMATO,65,65,9958
326,STRAWBERRY,227,227,9838
326,MELON,274,274,9986
326,EGG,55,55,9922
326,MILK,233,233,9930
326,WOOL,223,223,9986
326,FERTILIZER,100,100,10000
327,WHEAT,38,38,9838
327,CARROT,38,38,9958
327,TOMATO,65,65,9958
327,STRAWBERRY,227,227,9838
327,MELON,274,274,9986
327,EGG,55,55,9922
327,MILK,233,233,9930
327,WOOL,223,223,9986
327,FERTILIZER,100,100,10000
328,WHEAT,38,38,9838
328,CARROT,38,38,9958
328,TOMATO,65,65,9958
328,STRAWBERRY,227,227,9838
328,MELON,274,274,9986
328,EGG,55,55,9922
328,MILK,233,233,9930
328,WOOL,223,223,9986
328,FERTILIZER,100,100,10000
329,WHEAT,38,38,9834
329,CARROT,38,38,9957
329,TOMATO,65,65,9957
329,STRAWBERRY,228,227,9834
329,MELON,274,274,9986
329,EGG,55,55,9921
329,MILK,234,233,9928
329,WOOL,223,223,9986
329,FERTILIZER,100,100,10000
330,WHEAT,38,38,9834
330,CARROT,38,38,9957
330,TOMATO,65,65,9957
330,STRAWBERRY,228,228,9834
330,MELON,274,274,9986
330,EGG,55,55,9921
330,MILK,234,234,9928
330,WOOL,223,223,9986
330,FERTILIZER,100,100,10000
331,WHEAT,38,38,9834
331,CARROT,38,38,9957
331,TOMATO,65,65,9957
331,STRAWBERRY,228,228,9834
331,MELON,274,274,9986
331,EGG,55,55,9921
331,MILK,234,234,9928
331,WOOL,223,223,9986
331,FERTILIZER,100,100,10000
332,WHEAT,38,38,9834
332,CARROT,38,38,9957
332,TOMATO,65,65,9957
332,STRAWBERRY,228,228,9834
332,MELON,274,274,9986
332,EGG,55,55,9921
332,MILK,234,234,9928
332,WOOL,223,223,9986
332,FERTILIZER,100,100,10000
333,WHEAT,38,38,9830
333,CARROT,38,38,9956
333,TOMATO,65,65,9956
333,STRAWBERRY,230,228,9830
333,MELON,274,274,9986
333,EGG,55,55,9920
333,MILK,235,234,9926
333,WOOL,223,223,9986
333,FERTILIZER,100,100,10000
334,WHEAT,38,38,9830
334,CARROT,38,38,9956
334,TOMATO,65,65,9956
334,STRAWBERRY,230,230,9830
334,MELON,274,274,9986
334,EGG,55,55,9920
334,MILK,235,235,9926
334,WOOL,223,223,9986
334,FERTILIZER,100,100,10000
335,WHEAT,38,38,9830
335,CARROT,38,38,9956
335,TOMATO,65,65,9956
335,STRAWBERRY,230,230,9830
335,MELON,274,274,9986
335,EGG,55,55,9920
335,MILK,235,235,9926
335,WOOL,223,223,9986
335,FERTILIZER,100,100,10000
336,WHEAT,38,38,9830
336,CARROT,38,38,9956
336,TOMATO,65,65,9956
336,STRAWBERRY,230,230,9830
336,MELON,274,274,9986
336,EGG,55,55,9920
336,MILK,235,235,9926
336,WOOL,223,223,9986
336,FERTILIZER,100,100,10000
337,WHEAT,38,38,9825
337,CARROT,39,38,9954
337,TOMATO,66,65,9954
337,STRAWBERRY,231,230,9825
337,MELON,274,274,9985
337,EGG,55,55,9918
337,MILK,236,235,9923
337,WOOL,224,223,9985
337,FERTILIZER,100,100,10000
338,WHEAT,38,38,9825
338,CARROT,39,39,9954
338,TOMATO,66,66,9954
338,STRAWBERRY,231,231,9825
338,MELON,274,274,9985
338,EGG,55,55,9918
338,MILK,236,236,9923
338,WOOL,224,224,9985
338,FERTILIZER,100,100,10000
339,WHEAT,38,38,9825
339,CARROT,39,39,9954
339,TOMATO,66,66,9954
339,STRAWBERRY,231,231,9825
339,MELON,274,274,9985
339,EGG,55,55,9918
339,MILK,236,236,9923
339,WOOL,224,224,9985
339,FERTILIZER,100,100,10000
340,WHEAT,38,38,9825
340,CARROT,39,39,9954
340,TOMATO,66,66,9954
340,STRAWBERRY,231,231,9825
340,MELON,274,274,9985
340,EGG,55,55,9918
340,MILK,236,236,9923
340,WOOL,224,224,9985
340,FERTILIZER,100,100,10000
341,WHEAT,38,38,9821
341,CARROT,39,39,9953
341,TOMATO,66,66,9953
341,STRAWBERRY,232,231,9821
341,MELON,274,274,9985
341,EGG,55,55,9917
341,MILK,237,236,9921
341,WOOL,224,224,9985
341,FERTILIZER,100,100,10000
342,WHEAT,38,38,9821
342,CARROT,39,39,9953
342,TOMATO,66,66,9953
342,STRAWBERRY,232,232,9821
342,MELON,274,274,9985
342,EGG,55,55,9917
342,MILK,237,237,9921
342,WOOL,224,224,9985
342,FERTILIZER,100,100,10000
343,WHEAT,38,38,9821
343,CARROT,39,39,9953
343,TOMATO,66,66,9953
343,STRAWBERRY,232,232,9821
343,MELON,274,274,9985
343,EGG,55,55,9917
343,MILK,237,237,9921
343,WOOL,224,224,9985
343,FERTILIZER,100,100,10000
344,WHEAT,38,38,9821
344,CARROT,39,39,9953
344,TOMATO,66,66,9953
344,STRAWBERRY,232,232,9821
344,MELON,274,274,9985
344,EGG,55,55,9917
344,MILK,237,237,9921
344,WOOL,224,224,9985
344,FERTILIZER,100,100,10000
345,WHEAT,39,38,9817
345,CARROT,39,39,9952
345,TOMATO,66,66,9952
345,STRAWBERRY,234,232,9817
345,MELON,274,274,9985
345,EGG,55,55,9916
345,MILK,238,237,9919
345,WOOL,224,224,9985
345,FERTILIZER,100,100,10000
346,WHEAT,39,39,9817
346,CARROT,39,39,9952
346,TOMATO,66,66,9952
346,STRAWBERRY,234,234,9817
346,MELON,274,274,9985
346,EGG,55,55,9916
346,MILK,238,238,9919
346,WOOL,224,224,9985
346,FERTILIZER,100,100,10000
347,WHEAT,39,39,9817
347,CARROT,39,39,9952
347,TOMATO,66,66,9952
347,STRAWBERRY,234,234,9817
347,MELON,274,274,9985
347,EGG,55,55,9916
347,MILK,238,238,9919
347,WOOL,224,224,9985
347,FERTILIZER,100,100,10000
348,WHEAT,39,39,9817
348,CARROT,39,39,9952
348,TOMATO,66,66,9952
348,STRAWBERRY,234,234,9817
348,MELON,274,274,9985
348,EGG,55,55,9916
348,MILK,238,238,9919
348,WOOL,224,224,9985
348,FERTILIZER,100,100,10000
349,WHEAT,39,39,9813
349,CARROT,39,39,9951
349,TOMATO,66,66,9951
349,STRAWBERRY,235,234,9813
349,MELON,274,274,9985
349,EGG,55,55,9915
349,MILK,239,238,9917
349,WOOL,224,224,9985
349,FERTILIZER,100,100,10000
350,WHEAT,39,39,9813
350,CARROT,39,39,9951
350,TOMATO,66,66,9951
350,STRAWBERRY,235,235,9813
350,MELON,274,274,9985
350,EGG,55,55,9915
350,MILK,239,239,9917
350,WOOL,224,224,9985
350,FERTILIZER,100,100,10000
351,WHEAT,39,39,9813
351,CARROT,39,39,9951
351,TOMATO,66,66,9951
351,STRAWBERRY,235,235,9813
351,MELON,274,274,9985
351,EGG,55,55,9915
351,MILK,239,239,9917
351,WOOL,224,224,9985
351,FERTILIZER,100,100,10000
352,WHEAT,39,39,9813
352,CARROT,39,39,9951
352,TOMATO,66,66,9951
352,STRAWBERRY,235,235,9813
352,MELON,274,274,9985
352,EGG,55,55,9915
352,MILK,239,239,9917
352,WOOL,224,224,9985
352,FERTILIZER,100,100,10000
353,WHEAT,39,39,9809
353,CARROT,39,39,9950
353,TOMATO,66,66,9950
353,STRAWBERRY,236,235,9809
353,MELON,274,274,9985
353,EGG,55,55,9914
353,MILK,240,239,9915
353,WOOL,224,224,9985
353,FERTILIZER,100,100,10000
354,WHEAT,39,39,9809
354,CARROT,39,39,9950
354,TOMATO,66,66,9950
354,STRAWBERRY,236,236,9809
354,MELON,274,274,9985
354,EGG,55,55,9914
354,MILK,240,240,9915
354,WOOL,224,224,9985
354,FERTILIZER,100,100,10000
355,WHEAT,39,39,9809
355,CARROT,39,39,9950
355,TOMATO,66,66,9950
355,STRAWBERRY,236,236,9809
355,MELON,274,274,9985
355,EGG,55,55,9914
355,MILK,240,240,9915
355,WOOL,224,224,9985
355,FERTILIZER,100,100,10000
356,WHEAT,39,39,9809
356,CARROT,39,39,9950
356,TOMATO,66,66,9950
356,STRAWBERRY,236,236,9809
356,MELON,274,274,9985
356,EGG,55,55,9914
356,MILK,240,240,9915
356,WOOL,224,224,9985
356,FERTILIZER,100,100,10000
357,WHEAT,39,39,9805
357,CARROT,39,39,9949
357,TOMATO,66,66,9949
357,STRAWBERRY,237,236,9805
357,MELON,274,274,9985
357,EGG,55,55,9913
357,MILK,241,240,9913
357,WOOL,224,224,9985
357,FERTILIZER,100,100,10000
358,WHEAT,39,39,9805
358,CARROT,39,39,9949
358,TOMATO,66,66,9949
358,STRAWBERRY,237,237,9805
358,MELON,274,274,9985
358,EGG,55,55,9913
358,MILK,241,241,9913
358,WOOL,224,224,9985
358,FERTILIZER,100,100,10000
359,WHEAT,39,39,9805
359,CARROT,39,39,9949
359,TOMATO,66,66,9949
359,STRAWBERRY,237,237,9805
359,MELON,274,274,9985
359,EGG,55,55,9913
359,MILK,241,241,9913
359,WOOL,224,224,9985
359,FERTILIZER,100,100,10000
360,WHEAT,39,39,9805
360,CARROT,39,39,9949
360,TOMATO,66,66,9949
360,STRAWBERRY,237,237,9805
360,MELON,274,274,9985
360,EGG,55,55,9913
360,MILK,241,241,9913
360,WOOL,224,224,9985
360,FERTILIZER,100,100,10000
361,WHEAT,39,39,9800
361,CARROT,39,39,9947
361,TOMATO,66,66,9947
361,STRAWBERRY,239,237,9799
361,MELON,275,274,9984
361,EGG,55,55,9911
361,MILK,243,241,9909
361,WOOL,224,224,9984
361,FERTILIZER,100,100,10000
362,WHEAT,39,39,9800
362,CARROT,39,39,9947
362,TOMATO,66,66,9947
362,STRAWBERRY,239,239,9799
362,MELON,275,275,9984
362,EGG,55,55,9911
362,MILK,243,243,9909
362,WOOL,224,224,9984
362,FERTILIZER,100,100,10000
363,WHEAT,39,39,9800
363,CARROT,39,39,9947
363,TOMATO,66,66,9947
363,STRAWBERRY,239,239,9799
363,MELON,275,275,9984
363,EGG,55,55,9911
363,MILK,243,243,9909
363,WOOL,224,224,9984
363,FERTILIZER,100,100,10000
364,WHEAT,39,39,9800
364,CARROT,39,39,9947
364,TOMATO,66,66,9947
364,STRAWBERRY,239,239,9799
364,MELON,275,275,9984
364,EGG,55,55,9911
364,MILK,243,243,9909
364,WOOL,224,224,9984
364,FERTILIZER,100,100,10000
365,WHEAT,39,39,9796
365,CARROT,39,39,9946
365,TOMATO,66,66,9946
365,STRAWBERRY,241,239,9794
365,MELON,275,275,9984
365,EGG,55,55,9910
365,MILK,244,243,9906
365,WOOL,224,224,9984
365,FERTILIZER,100,100,10000
366,WHEAT,39,39,9796
366,CARROT,39,39,9946
366,TOMATO,66,66,9946
366,STRAWBERRY,241,241,9794
366,MELON,275,275,9984
366,EGG,55,55,9910
366,MILK,244,244,9906
366,WOOL,224,224,9984
366,FERTILIZER,100,100,10000
367,WHEAT,39,39,9796
367,CARROT,39,39,9946
367,TOMATO,66,66,9946
367,STRAWBERRY,241,241,9794
367,MELON,275,275,9984
367,EGG,55,55,9910
367,MILK,244,244,9906
367,WOOL,224,224,9984
367,FERTILIZER,100,100,10000
368,WHEAT,39,39,9796
368,CARROT,39,39,9946
368,TOMATO,66,66,9946
368,STRAWBERRY,241,241,9794
368,MELON,275,275,9984
368,EGG,55,55,9910
368,MILK,244,244,9906
368,WOOL,224,224,9984
368,FERTILIZER,100,100,10000
369,WHEAT,39,39,9792
369,CARROT,39,39,9945
369,TOMATO,67,66,9945
369,STRAWBERRY,242,241,9789
369,MELON,275,275,9984
369,EGG,55,55,9909
369,MILK,246,244,9903
369,WOOL,224,224,9984
369,FERTILIZER,100,100,10000
370,WHEAT,39,39,9792
370,CARROT,39,39,9945
370,TOMATO,67,67,9945
370,STRAWBERRY,242,242,9789
370,MELON,275,275,9984
370,EGG,55,55,9909
370,MILK,246,246,9903
370,WOOL,224,224,9984
370,FERTILIZER,100,100,10000
371,WHEAT,39,39,9792
371,CARROT,39,39,9945
371,TOMATO,67,67,9945
371,STRAWBERRY,242,242,9789
371,MELON,275,275,9984
371,EGG,55,55,9909
371,MILK,246,246,9903
371,WOOL,224,224,9984
371,FERTILIZER,100,100,10000
372,WHEAT,39,39,9792
372,CARROT,39,39,9945
372,TOMATO,67,67,9945
372,STRAWBERRY,242,242,9789
372,MELON,275,275,9984
372,EGG,55,55,9909
372,MILK,246,246,9903
372,WOOL,224,224,9984
372,FERTILIZER,100,100,10000
373,WHEAT,40,39,9788
373,CARROT,39,39,9944
373,TOMATO,67,67,9944
373,STRAWBERRY,243,242,9784
373,MELON,275,275,9984
373,EGG,56,55,9908
373,MILK,247,246,9900
373,WOOL,224,224,9984
373,FERTILIZER,100,100,10000
374,WHEAT,40,40,9788
374,CARROT,39,39,9944
374,TOMATO,67,67,9944
374,STRAWBERRY,243,243,9784
374,MELON,275,275,9984
374,EGG,56,56,9908
374,MILK,247,247,9900
374,WOOL,224,224,9984
374,FERTILIZER,100,100,10000
375,WHEAT,40,40,9788
375,CARROT,39,39,9944
375,TOMATO,67,67,9944
375,STRAWBERRY,243,243,9784
375,MELON,275,275,9984
375,EGG,56,56,9908
375,MILK,247,247,9900
375,WOOL,224,224,9984
375,FERTILIZER,100,100,10000
376,WHEAT,40,40,9788
376,CARROT,39,39,9944
376,TOMATO,67,67,9944
376,STRAWBERRY,243,243,9784
376,MELON,275,275,9984
376,EGG,56,56,9908
376,MILK,247,247,9900
376,WOOL,224,224,9984
376,FERTILIZER,100,100,10000
377,WHEAT,40,40,9784
377,CARROT,39,39,9943
377,TOMATO,67,67,9943
377,STRAWBERRY,245,243,9779
377,MELON,275,275,9984
377,EGG,56,56,9907
377,MILK,248,247,9897
377,WOOL,224,224,9984
377,FERTILIZER,100,100,10000
378,WHEAT,40,40,9784
378,CARROT,39,39,9943
378,TOMATO,67,67,9943
378,STRAWBERRY,245,245,9779
378,MELON,275,275,9984
378,EGG,56,56,9907
378,MILK,248,248,9897
378,WOOL,224,224,9984
378,FERTILIZER,100,100,10000
379,WHEAT,40,40,9784
379,CARROT,39,39,9943
379,TOMATO,67,67,9943
379,STRAWBERRY,245,245,9779
379,MELON,275,275,9984
379,EGG,56,56,9907
379,MILK,248,248,9897
379,WOOL,224,224,9984
379,FERTILIZER,100,100,10000
380,WHEAT,40,40,9784
380,CARROT,39,39,9943
380,TOMATO,67,67,9943
380,STRAWBERRY,245,245,9779
380,MELON,275,275,9984
380,EGG,56,56,9907
380,MILK,248,248,9897
380,WOOL,224,224,9984
380,FERTILIZER,100,100,10000
381,WHEAT,40,40,9780
381,CARROT,40,39,9942
381,TOMATO,67,67,9942
381,STRAWBERRY,246,245,9774
381,MELON,275,275,9984
381,EGG,56,56,9906
381,MILK,249,248,9894
381,WOOL,224,224,9984
381,FERTILIZER,100,100,10000
382,WHEAT,40,40,9780
382,CARROT,40,40,9942
382,TOMATO,67,67,9942
382,STRAWBERRY,246,246,9774
382,MELON,275,275,9984
382,EGG,56,56,9906
382,MILK,249,249,9894
382,WOOL,224,224,9984
382,FERTILIZER,100,100,10000
383,WHEAT,40,40,9780
383,CARROT,40,40,9942
383,TOMATO,67,67,9942
383,STRAWBERRY,246,246,9774
383,MELON,275,275,9984
383,EGG,56,56,9906
383,MILK,249,249,9894
383,WOOL,224,224,9984
383,FERTILIZER,100,100,10000
384,WHEAT,40,40,9780
384,CARROT,40,40,9942
384,TOMATO,67,67,9942
384,STRAWBERRY,246,246,9774
384,MELON,275,275,9984
384,EGG,56,56,9906
384,MILK,249,249,9894
384,WOOL,224,224,9984
384,FERTILIZER,100,100,10000
385,WHEAT,40,40,9775
385,CARROT,40,40,9940
385,TOMATO,67,67,9940
385,STRAWBERRY,248,246,9768
385,MELON,275,275,9983
385,EGG,56,56,9904
385,MILK,251,249,9890
385,WOOL,225,224,9983
385,FERTILIZER,100,100,10000
386,WHEAT,40,40,9775
386,CARROT,40,40,9940
386,TOMATO,67,67,9940
386,STRAWBERRY,248,248,9768
386,MELON,275,275,9983
386,EGG,56,56,9904
386,MILK,251,251,9890
386,WOOL,225,225,9983
386,FERTILIZER,100,100,10000
387,WHEAT,40,40,9775
387,CARROT,40,40,9940
387,TOMATO,67,67,9940
387,STRAWBERRY,248,248,9768
387,MELON,275,275,9983
387,EGG,56,56,9904
387,MILK,251,251,9890
387,WOOL,225,225,9983
387,FERTILIZER,100,100,10000
388,WHEAT,40,40,9775
388,CARROT,40,40,9940
388,TOMATO,67,67,9940
388,STRAWBERRY,248,248,9768
388,MELON,275,275,9983
388,EGG,56,56,9904
388,MILK,251,251,9890
388,WOOL,225,225,9983
388,FERTILIZER,100,100,10000
389,WHEAT,40,40,9771
389,CARROT,40,40,9939
389,TOMATO,67,67,9939
389,STRAWBERRY,249,248,9763
389,MELON,275,275,9983
389,EGG,56,56,9903
389,MILK,252,251,9887
389,WOOL,225,225,9983
389,FERTILIZER,100,100,10000
390,WHEAT,40,40,9771
390,CARROT,40,40,9939
390,TOMATO,67,67,9939
390,STRAWBERRY,249,249,9763
390,MELON,275,275,9983
390,EGG,56,56,9903
390,MILK,252,252,9887
390,WOOL,225,225,9983
390,FERTILIZER,100,100,10000
391,WHEAT,40,40,9771
391,CARROT,40,40,9939
391,TOMATO,67,67,9939
391,STRAWBERRY,249,249,9763
391,MELON,275,275,9983
391,EGG,56,56,9903
391,MILK,252,252,9887
391,WOOL,225,225,9983
391,FERTILIZER,100,100,10000
392,WHEAT,40,40,9771
392,CARROT,40,40,9939
392,TOMATO,67,67,9939
392,STRAWBERRY,249,249,9763
392,MELON,275,275,9983
392,EGG,56,56,9903
392,MILK,252,252,9887
392,WOOL,225,225,9983
392,FERTILIZER,100,100,10000
393,WHEAT,40,40,9767
393,CARROT,40,40,9938
393,TOMATO,67,67,9938
393,STRAWBERRY,251,249,9758
393,MELON,275,275,9983
393,EGG,56,56,9902
393,MILK,254,252,9884
393,WOOL,225,225,9983
393,FERTILIZER,100,100,10000
394,WHEAT,40,40,9767
394,CARROT,40,40,9938
394,TOMATO,67,67,9938
394,STRAWBERRY,251,251,9758
394,MELON,275,275,9983
394,EGG,56,56,9902
394,MILK,254,254,9884
394,WOOL,225,225,9983
394,FERTILIZER,100,100,10000
395,WHEAT,40,40,9767
395,CARROT,40,40,9938
395,TOMATO,67,67,9938
395,STRAWBERRY,251,251,9758
395,MELON,275,275,9983
395,EGG,56,56,9902
395,MILK,254,254,9884
395,WOOL,225,225,9983
395,FERTILIZER,100,100,10000
396,WHEAT,40,40,9767
396,CARROT,40,40,9938
396,TOMATO,67,67,9938
396,STRAWBERRY,251,251,9758
396,MELON,275,275,9983
396,EGG,56,56,9902
396,MILK,254,254,9884
396,WOOL,225,225,9983
396,FERTILIZER,100,100,10000
397,WHEAT,40,40,9763
397,CARROT,40,40,9937
397,TOMATO,68,67,9937
397,STRAWBERRY,252,251,9753
397,MELON,275,275,9983
397,EGG,56,56,9901
397,MILK,255,254,9881
397,WOOL,225,225,9983
397,FERTILIZER,100,100,10000
398,WHEAT,40,40,9763
398,CARROT,40,40,9937
398,TOMATO,68,68,9937
398,STRAWBERRY,252,252,9753
398,MELON,275,275,9983
398,EGG,56,56,9901
398,MILK,255,255,9881
398,WOOL,225,225,9983
398,FERTILIZER,100,100,10000
399,WHEAT,40,40,9763
399,CARROT,40,40,9937
399,TOMATO,68,68,9937
399,STRAWBERRY,252,252,9753
399,MELON,275,275,9983
399,EGG,56,56,9901
399,MILK,255,255,9881
399,WOOL,225,225,9983
399,FERTILIZER,100,100,10000
400,WHEAT,40,40,9763
400,CARROT,40,40,9937
400,TOMATO,68,68,9937
400,STRAWBERRY,252,252,9753
400,MELON,275,275,9983
400,EGG,56,56,9901
400,MILK,255,255,9881
400,WOOL,225,225,9983
400,FERTILIZER,100,100,10000
401,WHEAT,41,40,9759
401,CARROT,40,40,9936
401,TOMATO,68,68,9936
401,STRAWBERRY,253,252,9748
401,MELON,275,275,9983
401,EGG,56,56,9900
401,MILK,256,255,9878
401,WOOL,225,225,9983
401,FERTILIZER,100,100,10000
402,WHEAT,41,41,9759
402,CARROT,40,40,9936
402,TOMATO,68,68,9936
402,STRAWBERRY,253,253,9748
402,MELON,275,275,9983
402,EGG,56,56,9900
402,MILK,256,256,9878
402,WOOL,225,225,9983
402,FERTILIZER,100,100,10000
403,WHEAT,41,41,9759
403,CARROT,40,40,9936
403,TOMATO,68,68,9936
403,STRAWBERRY,253,253,9748
403,MELON,275,275,9983
403,EGG,56,56,9900
403,MILK,256,256,9878
403,WOOL,225,225,9983
403,FERTILIZER,100,100,10000
404,WHEAT,41,41,9759
404,CARROT,40,40,9936
404,TOMATO,68,68,9936
404,STRAWBERRY,253,253,9748
404,MELON,275,275,9983
404,EGG,56,56,9900
404,MILK,256,256,9878
404,WOOL,225,225,9983
404,FERTILIZER,100,100,10000
405,WHEAT,41,41,9755
405,CARROT,40,40,9935
405,TOMATO,68,68,9935
405,STRAWBERRY,255,253,9743
405,MELON,275,275,9983
405,EGG,56,56,9899
405,MILK,257,256,9875
405,WOOL,225,225,9983
405,FERTILIZER,100,100,10000
406,WHEAT,41,41,9755
406,CARROT,40,40,9935
406,TOMATO,68,68,9935
406,STRAWBERRY,255,255,9743
406,MELON,275,275,9983
406,EGG,56,56,9899
406,MILK,257,257,9875
406,WOOL,225,225,9983
406,FERTILIZER,100,100,10000
